,Core_Only,Alpha_Always_Only,Core90_Alpha10,Core85_Alpha15,Core80_Alpha20,Core90_AlphaRegime10,Core85_AlphaRegime15,SPY,QQQ,VT,TOPIX
2019-10-17,-0.11474218861302177,-0.013586534385274796,-0.10236058641034429,-0.09617448502593395,-0.08999237916837377,-0.10238492476171457,-0.09620928288899822,-0.10993118680845082,-0.27228713150545636,-0.13374381256760426,-0.09391907388688348
2019-10-18,-0.1328835280834081,-0.013878770135167251,-0.11894274490451506,-0.11195821612152124,-0.1049651233916018,-0.11895599652141953,-0.11197634082923724,-0.11605078023528492,-0.2708093672339217,-0.15469346470353307,-0.10664830166331596
2019-10-21,-0.14210513719212792,-0.014875312725554535,-0.1274646616122438,-0.12012035386756803,-0.11276083469594211,-0.12744217085835108,-0.12008446748883483,-0.11754362726709877,-0.26957124721156944,-0.16534259583723765,-0.08640788466921967
2019-10-22,-0.14264269136006136,-0.012500977841906957,-0.12774641932296682,-0.12027088297044608,-0.11277790517604558,-0.1278080569392015,-0.12036224839883602,-0.10860411279320703,-0.2854862623350627,-0.16596336437755443,-0.07698341288989419
2019-10-23,-0.1346752608787326,-0.00864207151615315,-0.120110288285178,-0.11280618567147038,-0.10548852408345366,-0.12030879807770956,-0.11310457099657434,-0.11540702040285655,-0.2798331308474582,-0.15676256102598807,-0.08830438785478611
2019-10-24,-0.14075064157124295,-0.006904337393640714,-0.12551593019786778,-0.11786749724132795,-0.11019916823461051,-0.12577490025473814,-0.11825745773869978,-0.10467444058731423,-0.2718368104631522,-0.16377842180678648,-0.08398763817552446
2019-10-25,-0.13945637387764231,-0.00786498404059699,-0.1244150274096556,-0.1168660679723289,-0.10929908427717616,-0.12464049708296576,-0.11720529525040502,-0.08038744204419646,-0.2732782659979276,-0.16228379909736834,-0.09987907851585187
2019-10-28,-0.12286402077406666,-0.0055736534371643165,-0.10901867941991916,-0.10208639500522554,-0.09514861188917167,-0.10932897929468621,-0.10255362799944179,-0.07335497939047475,-0.2651748798737631,-0.14312291926245668,-0.10109144446337637
2019-10-29,-0.13859074058208898,-0.003295166254670523,-0.12319199806130265,-0.11546215889659894,-0.10771287969086751,-0.12357899210828538,-0.11604580862091685,-0.07394694671871038,-0.25447501671685324,-0.16128416417797764,-0.10272305854140829
2019-10-30,-0.12888099399606234,-0.0043570155261695165,-0.1143904215138869,-0.10712862872854145,-0.09985676127097187,-0.11474395213688926,-0.10766127345819365,-0.06065093834514601,-0.24944921507964946,-0.1500713309890429,-0.09446101811372909
2019-10-31,-0.1253254719651361,-0.006393763190994495,-0.11131838766166313,-0.1043049457811851,-0.09728584991268852,-0.11160070728606653,-0.10472974965358905,-0.07272423446010357,-0.2684082440850437,-0.14596540761821752,-0.08339703849223667
2019-11-01,-0.11381191051384676,-0.0009164800908562087,-0.10030035314240127,-0.09354259310084201,-0.08678447908816767,-0.10078206608749662,-0.09426861345318494,-0.05529389498157322,-0.2781529100951141,-0.1326695257102749,-0.08290754476481421
2019-11-04,-0.10485679738960774,-0.003797379623240782,-0.09237730016168688,-0.08614871639637445,-0.07992855348685235,-0.09275953791460412,-0.08672395593679916,-0.06344609669353651,-0.26308977029211267,-0.12232814462885355,-0.08510410471862706
2019-11-05,-0.11069283067240321,0.0,-0.09732098760306052,-0.09063613498250678,-0.08395298428892739,-0.09785386639147464,-0.09143915840853789,-0.03840418953806091,-0.26205839688338917,-0.1290676065813653,-0.11968733479615823
2019-11-06,-0.11048795179027027,-0.002220303175391125,-0.09733424616820163,-0.09076091988625312,-0.08419093333499994,-0.09778699561267812,-0.09144279628835128,-0.04629084210303702,-0.2609857093221226,-0.12883101207202974,-0.10276964753319906
2019-11-07,-0.12340921879624411,-0.0014760901533654724,-0.10906802594265419,-0.10188584653265942,-0.09469692968385768,-0.10954180739449026,-0.102600039770528,-0.038332091904524024,-0.2680242497972817,-0.14375251493969232,-0.10956372391790214
2019-11-08,-0.1278633009983774,0.0,-0.11293486007153808,-0.10545113324767286,-0.09795537174693181,-0.1134895101002219,-0.10628784834156058,-0.05581295557099364,-0.2733043921902679,-0.14889609724638153,-0.1082130123824061
2019-11-11,-0.1274202404238065,0.0,-0.11214484092098453,-0.10448333019694966,-0.09680690633865408,-0.11285366441677724,-0.10555334241629555,-0.05787753760114478,-0.2625269895821737,-0.14838445008121182,-0.0834410283473529
2019-11-12,-0.12454369625643058,0.0,-0.10926375218857409,-0.10160048367418428,-0.09392264972683584,-0.11007354810664194,-0.10282316687309367,-0.06966108223151335,-0.2488381387360754,-0.14506261159411815,-0.09621839184312542
2019-11-13,-0.11731016159644747,-0.0005453044781953409,-0.10268851654823674,-0.09536432964110042,-0.08803223233542024,-0.10348487898154812,-0.09656614590541734,-0.08527750356546993,-0.24130666003897427,-0.13670931248479923,-0.09572546442363938
2019-11-14,-0.10278382808583308,-0.0006512180180475724,-0.0894077611350641,-0.0827243397691172,-0.07604503498027926,-0.0902121100206178,-0.08393720408359728,-0.07160529855452358,-0.2359551243427387,-0.11993427586996563,-0.09005395598367061
2019-11-15,-0.10656699385853008,-0.0022951834639673985,-0.09301316698711193,-0.08623826822761804,-0.07946575214728946,-0.09375446574797297,-0.08735606884690572,-0.08484237822448437,-0.22987257629311098,-0.12430308265184242,-0.07777904281934023
2019-11-18,-0.09588582966612591,0.0,-0.08278299318398041,-0.07624048239806325,-0.06970495868454407,-0.08372101570455037,-0.0776550517628668,-0.09254366996836294,-0.23020710959292723,-0.11196845462711036,-0.07749805436404322
2019-11-19,-0.09322234185452904,0.0,-0.07961759757678866,-0.0728192019761228,-0.06602451631818329,-0.08085196368890002,-0.07468158064093433,-0.1014376119043503,-0.24093486979734768,-0.10889265401093606,-0.06412073941085616
2019-11-20,-0.10504441580570645,0.0,-0.08974737988367654,-0.08208207124686329,-0.07440662901059392,-0.09123568856689745,-0.0843298301304285,-0.08872738847765904,-0.25345192638154845,-0.12254480672031465,-0.06850689950804878
2019-11-21,-0.10622491568500658,0.0,-0.09044870988755582,-0.08253753089329507,-0.07461201550310004,-0.09208733573294925,-0.08501309677480551,-0.07719117909468176,-0.241269065892453,-0.12390805014885065,-0.06213971010270414
2019-11-22,-0.10497928084784802,-0.008644682775865165,-0.09009412851277976,-0.08264035637961475,-0.07518019818001354,-0.09141944848466432,-0.0846410585183569,-0.06266979558753105,-0.24125775578888842,-0.12246958875136316,-0.05719594348125978
2019-11-25,-0.11238265171353268,-0.0009566223504922089,-0.0961623344975967,-0.08802315348086887,-0.07986567271641543,-0.09776066119780213,-0.09043803813896911,-0.07113067416280916,-0.23658869012710748,-0.13101901502292046,-0.05795299995847847
2019-11-26,-0.12153464746999354,0.0,-0.10430854982097404,-0.09565093296979243,-0.08696459431476422,-0.10598874041043649,-0.09819119572798463,-0.0556156095932141,-0.23434165892260483,-0.14158775652959554,-0.05401456870517596
2019-11-27,-0.130871277785656,0.0,-0.11283492287467489,-0.10375824883674623,-0.09464349306053133,-0.11451563639252815,-0.10630073051969235,-0.06423585655661357,-0.23162036287800292,-0.15236971436430713,-0.06361905716508587
2019-11-28,-0.13546097916983113,0.0,-0.11691736132461528,-0.10757811822768726,-0.09819477843507629,-0.11864384506735093,-0.11019076463397892,-0.07232894218619279,-0.22811676282741733,-0.15766990995147523,-0.06669823153291243
2019-11-29,-0.14280945045405247,0.0,-0.12326662991928627,-0.11341000731935724,-0.10349731308166954,-0.12514286760502114,-0.11625116411638203,-0.07973425918457377,-0.22131070400730746,-0.16615593808553897,-0.08073354326908933
2019-12-02,-0.13188589114815974,0.0,-0.11292508722476702,-0.10337240173623163,-0.093772379501465,-0.11493769146320532,-0.10641881947757525,-0.08668142974672854,-0.2281336121217341,-0.1535413917386056,-0.08532637917247088
2019-12-03,-0.15295364363776587,0.0,-0.1316906786474501,-0.12094404690963745,-0.1101211857896165,-0.13390396201147325,-0.12429915660210533,-0.08733827392714444,-0.2167825623306351,-0.17787047100331865,-0.07247895129626514
2019-12-04,-0.1518241684372731,0.0,-0.13024368507240114,-0.1193327723136306,-0.10834189889389623,-0.13262222329379447,-0.12293906919096154,-0.09614316430036884,-0.22336727273314194,-0.17656615096757333,-0.0675174311227067
2019-12-05,-0.14710980102721682,-0.001977706579879168,-0.12606481206778197,-0.11543330940588403,-0.10472974456702033,-0.12838616157881388,-0.11895150027655876,-0.09329430312487696,-0.2208129683019976,-0.17112199082477575,-0.06379391584642646
2019-12-06,-0.15517767602288246,0.0,-0.13320265751557792,-0.12208656776175042,-0.11088517564395539,-0.13562568964622213,-0.12576121869330237,-0.120920676043347,-0.2314810559291518,-0.180438787685959,-0.08131888923293873
2019-12-09,-0.15697304289230607,0.0,-0.1348178368410503,-0.12360756204760448,-0.11230921183373588,-0.13725337855046849,-0.1273016749818363,-0.11818446696243268,-0.23270170047290883,-0.18251208064385738,-0.07751631945001825
2019-12-10,-0.15969691679939835,0.0,-0.13690244248841932,-0.12535914631481215,-0.11371870395442352,-0.1395041531464497,-0.12930690859990568,-0.12931807069918377,-0.2384409819523886,-0.18565761523400537,-0.07794361168380937
2019-12-11,-0.1601752440090437,0.0,-0.1367213365587917,-0.1248349175023783,-0.1128422632218955,-0.13957215290875646,-0.1291623038989822,-0.13596449589496729,-0.23790726465522882,-0.18620998837412417,-0.07170889957025961
2019-12-12,-0.15436923577650585,-0.004437051156810812,-0.1317330396001043,-0.12027461109578585,-0.10872294565861829,-0.13444761837297514,-0.12439270953419668,-0.14231171431391876,-0.23083688453936668,-0.17950519940478926,-0.05589822920226828
2019-12-13,-0.14928480654180265,-0.002705527482098402,-0.12688354885304398,-0.11554909071983732,-0.10412581132945009,-0.12967350539526867,-0.11978068339134607,-0.13222818249172985,-0.22981888953972374,-0.173633691187292,-0.060247139061284316
2019-12-16,-0.15424073490708834,-0.012897068397465739,-0.1323535893396468,-0.12128443674239009,-0.11013203826677509,-0.13477030566802806,-0.1249488813927645,-0.1266346132109356,-0.211158037087523,-0.17935680636480134,-0.06352796807207839
2019-12-17,-0.16678052424515422,-0.010253966874784637,-0.14369913772841647,-0.13200566292081017,-0.12021050928440913,-0.14617692328435483,-0.13576598166751008,-0.12804527179629166,-0.2032610902671952,-0.1938377781210019,-0.05287864385551733
2019-12-18,-0.16522145777146857,-0.008578427072627903,-0.1421121452780374,-0.13040473423805343,-0.1185956661596208,-0.1446523403831398,-0.13425977215664076,-0.13517714633208633,-0.20511647538358335,-0.19203736529405369,-0.05943928954300237
2019-12-19,-0.17053956729072994,-0.006145667089753948,-0.14682043437697645,-0.13479358948441267,-0.1226552245672825,-0.14943064271668227,-0.13875663270333738,-0.12669119124385342,-0.20561174616800326,-0.19817872793329905,-0.05817931306505575
2019-12-20,-0.17475044168469023,-0.0034942492389121727,-0.15049098115893234,-0.1381808504671912,-0.12575027902846292,-0.1531807262787318,-0.14226623666604488,-0.10734894728472677,-0.2016752439479449,-0.20304145341647328,-0.0802095788225764
2019-12-23,-0.17272446860408053,-0.004766546320437159,-0.14872246627124874,-0.1365475125285016,-0.12425650607118732,-0.15137456358001866,-0.14057493431105794,-0.10731853945440928,-0.19456914321175522,-0.2007018559824021,-0.08333766739869841
2019-12-24,-0.1761565212607682,-0.003047625953660149,-0.15175390270455913,-0.13936863192205184,-0.1268604997762146,-0.15445518401517866,-0.14347195660171197,-0.12395278735873139,-0.20608314805449002,-0.20466519669311223,-0.06859944420951825
2019-12-25,-0.17344411803322823,-0.0023855901726639317,-0.1491841028489591,-0.13687441094503672,-0.12444477299774759,-0.1519160274989152,-0.14102375472962914,-0.13098947897475044,-0.19966644559659075,-0.20153290846477645,-0.06457154427329115
2019-12-26,-0.15209877300460883,-0.0014093026877756154,-0.12932617836597893,-0.11780143314724245,-0.10618482481671121,-0.13215506390450116,-0.12209290413199347,-0.1248145331533087,-0.2108617830542423,-0.1768832648262283,-0.054146518446570036
2019-12-27,-0.14602862540792405,0.0,-0.12323108698988894,-0.11169562040590719,-0.10006948998244358,-0.12627323807644897,-0.11631035104817655,-0.1291295145366128,-0.2054072786493042,-0.16987344723409958,-0.04295208951992546
2019-12-30,-0.13415052572829478,0.0,-0.11211409835546338,-0.10097856456797116,-0.08976551461749271,-0.11525115104832151,-0.1057344266316591,-0.13773820237662115,-0.19451800645756312,-0.1561565959106166,-0.027048187912896426
2019-12-31,-0.12947306452509166,-0.0031610147618238438,-0.10807790535371753,-0.09727667522010863,-0.08640717848250146,-0.1111173504396391,-0.10188251323697428,-0.1467072093455677,-0.19128414118711,-0.15075505512326914,-0.030812061973965466
2020-01-01,-0.1286028087490947,-0.009736005227097388,-0.1078637230540127,-0.0974027321980242,-0.08688171430204261,-0.11066938090921175,-0.10165249669680432,-0.14545182549332636,-0.2132199839044966,-0.14975625463561892,-0.019506602113095184
2020-01-02,-0.12372499741747434,-0.0081168950776912,-0.10322334412998013,-0.0928867755845525,-0.08249403689598078,-0.10610175864784976,-0.09724593233331513,-0.1607262436810427,-0.22955333310694326,-0.1441579461025826,0.0
2020-01-03,-0.11925410285000981,-0.010736007737836006,-0.09934219456376936,-0.08931206600011543,-0.07923357098605976,-0.10213865137331102,-0.09354537530906604,-0.16076475008787516,-0.22401511782053574,-0.13902665964935534,-2.57501542095806e-05
2020-01-06,-0.11125726140707692,-0.012767226628038308,-0.09216725260258052,-0.08256414994650296,-0.0729235158108501,-0.0949122451144585,-0.08671715539861335,-0.15956244663099084,-0.2462219953253496,-0.12984861182345941,-0.015451096077606419
2020-01-07,-0.110527255782361,-0.012306328063525274,-0.09145375221422114,-0.08185936514645675,-0.07222775889333466,-0.09421780405716673,-0.08604114344746594,-0.1637744336256164,-0.24037383485542319,-0.12901077771300107,-0.022171676247632943
2020-01-08,-0.12216189563653224,-0.01193407705750904,-0.10211522573822951,-0.09201564226201076,-0.0818663148446287,-0.10486049757472193,-0.09617183028707199,-0.17386841965189526,-0.23102816869441511,-0.14236395993884443,-0.016375559724706612
2020-01-09,-0.13502801362385763,-0.014089531836566915,-0.11415503882600186,-0.10362452143669176,-0.09303226573275958,-0.11678538960640272,-0.1076092697648251,-0.16340096784368396,-0.2201617885441418,-0.15713052084466939,-0.03551560407869758
2020-01-10,-0.1307673812221507,-0.013896703217428197,-0.11021061044979874,-0.0998452035630516,-0.08942279376597617,-0.11285958318868261,-0.10385722473167147,-0.17636988489377292,-0.22209938316661693,-0.15224055419590143,-0.04401842668924638
2020-01-13,-0.14050044070630463,-0.01085466491141207,-0.11890303443217543,-0.10799607806342404,-0.09701779014621914,-0.12163559901930565,-0.11213764160196737,-0.1743554838192466,-0.21767454229364724,-0.1634112752956427,-0.04751796692711241
2020-01-14,-0.13428767725280288,-0.004382277811539437,-0.11259450688549766,-0.10164000656319272,-0.09061441591140096,-0.11557653630693465,-0.10615966030685886,-0.16680529794723986,-0.2153894013343245,-0.15628083004245985,-0.04598486089359799
2020-01-15,-0.12219646472636425,-0.005967727982453708,-0.1015810432625428,-0.09118947666655741,-0.08074309239431388,-0.10454374697789803,-0.09567630446268438,-0.16490048372010202,-0.2288186522864184,-0.14240363519838806,-0.02491206118730882
2020-01-16,-0.1239861013922745,-0.0009340200612192318,-0.10277459039716097,-0.09207407877913887,-0.08131140256204394,-0.10591473921078631,-0.0968313050737788,-0.15215733839255097,-0.2215741170959049,-0.14445761751477093,-0.016545448003473018
2020-01-17,-0.11288209578422104,0.0,-0.09242321537062947,-0.08211609189722169,-0.07175834003076731,-0.09564574553604943,-0.0869954277632976,-0.16332113129118897,-0.2081519615014613,-0.13171344905063354,-0.029321732529408062
2020-01-20,-0.11033793232800415,-0.0028246513069485335,-0.09033702047541925,-0.08026745956577497,-0.07015305008756922,-0.09346477866972014,-0.08500188731596114,-0.1709177518179954,-0.20124656176372768,-0.12879348945850078,0.0
2020-01-21,-0.10991193655789466,0.0,-0.08957387210048595,-0.07933026262678311,-0.06903812469441273,-0.0928521969932079,-0.08429350043431993,-0.17518876189526322,-0.20572583273469247,-0.12830457022962827,0.0
2020-01-22,-0.10905765128495026,0.0,-0.088730723662786,-0.07849312842959744,-0.06820730636305516,-0.09203469240132145,-0.08349511075933858,-0.14164916061511024,-0.19831312911777121,-0.1273240992339243,-0.019678859236378354
2020-01-23,-0.11641273383169304,0.0,-0.09484197401832117,-0.08395928622373117,-0.07301276134519041,-0.09838656913725008,-0.08932948099638327,-0.13608311659980166,-0.1853979809998353,-0.13576559452417714,-0.03153761910425967
2020-01-24,-0.12483929536438587,0.0,-0.1022530461752752,-0.09084151793594253,-0.07935190665260516,-0.10591124959407527,-0.09638746054123593,-0.128525362108177,-0.17357883840704136,-0.1454368360145608,-0.043184959657999955
2020-01-27,-0.139202283964297,0.0,-0.11542396697087509,-0.10338855119042356,-0.09125619743313884,-0.11906410787419675,-0.1089119357167494,-0.12134093199428653,-0.16298919289910563,-0.16192136896841625,-0.05826461450080489
2020-01-28,-0.1454169814238696,0.0,-0.12092314239283719,-0.10851291496839222,-0.09599418394116299,-0.12463966727670617,-0.11415496419820292,-0.12018399371772415,-0.17848954473999346,-0.16905403389799778,-0.05217500546466791
2020-01-29,-0.12640344778787826,0.0,-0.10258676179568693,-0.09053735696966503,-0.0783945891439789,-0.10667306181390313,-0.09673680077221736,-0.10870447098100378,-0.1742159981544128,-0.14723202801033208,-0.08176177523910877
2020-01-30,-0.13941753424699632,0.0,-0.11444945362422931,-0.10179611778870268,-0.08903027299110078,-0.11854915198638616,-0.10802106111618215,-0.1281630641062379,-0.1674519090963582,-0.1621684136801631,-0.07060496691538798
2020-01-31,-0.14947167062628297,-0.000644759756295521,-0.12381780371016249,-0.1108026021210039,-0.09766199064203074,-0.12785139788877575,-0.11693061986980191,-0.12493680720384037,-0.15666446600201078,-0.17370763765949093,-0.06120534434698344
2020-02-03,-0.15621966662279196,-0.0019810931787980213,-0.1301913442064816,-0.11697752997432509,-0.1036305496548493,-0.13414894781016184,-0.12299214222801247,-0.12010312393189937,-0.15108217625843234,-0.18145237418163962,-0.06606296542108625
2020-02-04,-0.16250637973284887,-0.00037929790642543537,-0.13588431906231435,-0.12235717434364668,-0.1086856485949701,-0.13987160656657904,-0.12841959826504212,-0.10895182201992215,-0.1347696204073141,-0.18866769212980028,-0.05546988154165933
2020-02-05,-0.16004069314256741,-0.0005318093721375927,-0.13360784405999004,-0.12018095228388859,-0.10661353276701657,-0.13760038673027497,-0.12625043013572324,-0.1208985413233632,-0.15319396158306298,-0.1858378011521229,-0.06750418542130221
2020-02-06,-0.16505363484863766,-0.003658675470301187,-0.1385325229177473,-0.12505703685861602,-0.11143796930304284,-0.1423944497694093,-0.13092886368703505,-0.13191880035294357,-0.14715154660683993,-0.19159120004780827,-0.07661451973664468
2020-02-07,-0.16655387807074917,-0.00746862928706582,-0.14025505034206276,-0.12689519005873573,-0.11339479613676318,-0.1439780777297156,-0.132555284081604,-0.1421504669958169,-0.14188353194408765,-0.1933130428705373,-0.07023545143395216
2020-02-10,-0.17350856013444105,-0.007846313075916433,-0.14674448496516024,-0.13313779741386167,-0.11938088532070323,-0.15042638105987416,-0.13873761725570377,-0.13643725400410978,-0.13218163247352177,-0.20129499487621005,-0.07230140923144779
2020-02-11,-0.1772928141094099,-0.011460445534836605,-0.15057142028681925,-0.13698519166922796,-0.12324812465840818,-0.154113012553576,-0.14237191786261183,-0.13053717602328463,-0.11561019079232793,-0.20563821766178803,-0.07896724100269992
2020-02-12,-0.17761533624437997,-0.007779319196282719,-0.1505548076770682,-0.13679071231384132,-0.12287012166659628,-0.15422246586067279,-0.14237027066959118,-0.14007263023850125,-0.12462833896578684,-0.20600837925631144,-0.07995443831815563
2020-02-13,-0.17855877277280308,-0.005802426818988238,-0.15126259714760437,-0.1373744644672774,-0.12332559640872964,-0.15499460411131916,-0.1430527736701832,-0.11976470859561006,-0.10827210593598768,-0.20709116996066101,-0.06500763311193802
2020-02-14,-0.16176394539978478,-0.007407702863760024,-0.13578201638311005,-0.12259205541650808,-0.1092694194254703,-0.13952751809508035,-0.12828465121160815,-0.11640774546691857,-0.09914006812260368,-0.18781559347746668,-0.05025995587495835
2020-02-17,-0.161826386430173,-0.012107666091504266,-0.1362491657728203,-0.12327079467625912,-0.11016602935064435,-0.13982966803956898,-0.1287113304620271,-0.11476231841177731,-0.10079251288405722,-0.18788725761727632,-0.04511412983979246
2020-02-18,-0.1634286166163601,-0.006659807992525857,-0.13725884999737614,-0.12397011166364458,-0.11054539498826677,-0.14102490757893538,-0.1296945977840982,-0.11663838034131446,-0.11018082030327714,-0.18972615180842167,-0.04890243422142093
2020-02-19,-0.18409757739515342,-0.011981267618144997,-0.15690500987759626,-0.1430713378967462,-0.12907880773616254,-0.1604012416941144,-0.14839126483081877,-0.10638898327936441,-0.10771637935560496,-0.2134481065193008,-0.04265521448871579
2020-02-20,-0.1819497699696816,-0.006563213206376539,-0.15444522608897104,-0.14044902437395979,-0.12628951127511023,-0.158135824601359,-0.1460654318885941,-0.10187028454813696,-0.10428510351673492,-0.21098304835696657,-0.052237222918235626
2020-02-21,-0.19788410586311445,-0.012359054281358861,-0.16976160703865206,-0.15543253396419654,-0.14092378806360673,-0.17318889218207334,-0.16065211945357705,-0.08092959784610432,-0.10024148097244234,-0.2292710309245165,-0.038570138579683055
2020-02-24,-0.19325453309425078,-0.017099632218674388,-0.16584741450810891,-0.15189720794075734,-0.13778181953934665,-0.16913211329527345,-0.1568969152468752,-0.09388526912240935,-0.10661910801767205,-0.22395762805298047,-0.027260114608362973
2020-02-25,-0.19192861901068659,-0.009708946005418717,-0.16398633048603073,-0.1497558384326747,-0.1353515021882078,-0.16752825835012664,-0.1551485402907794,-0.1102067190462026,-0.09969365749447612,-0.22243586437180418,-0.0041608060209309405
2020-02-26,-0.18523961009297818,-0.00894007678901687,-0.1576931445195806,-0.14367442928611973,-0.12949136640922876,-0.1612875881259045,-0.14914505961499858,-0.11774734990024394,-0.10369692524054275,-0.2147588278577407,-0.013414816783658079
2020-02-27,-0.1902588368979664,-0.007931327403250754,-0.16227744134106847,-0.14802767896422042,-0.13360428249861311,-0.16588646931459572,-0.15352246109865908,-0.11154084851108059,-0.09014293553602326,-0.22051944021875136,-0.024037561970456367
2020-02-28,-0.18986905068847815,-0.004713011273700385,-0.16164275022624663,-0.14726450557249482,-0.13270851056331168,-0.16536274863651046,-0.15292897049190501,-0.11576613421984117,-0.07089663731148987,-0.2200720790327022,-0.017274346529671192
2020-03-02,-0.18416473747455842,-0.006136201827837362,-0.15644987461227555,-0.14234375221699702,-0.12807110906813424,-0.1601451761875311,-0.14796822909011864,-0.10184387299191422,-0.07953515420302959,-0.21352518675468768,-0.020213351387181833
2020-03-03,-0.19159657160293997,-0.007073465201543061,-0.16344529749566084,-0.1491059554263462,-0.1345898178803434,-0.16707827353314486,-0.1546378755096256,-0.105744778359942,-0.07849565699684324,-0.2220547705348801,-0.0081055777702973
2020-03-04,-0.1864456893918619,-0.0030837063111293084,-0.15831192701565677,-0.14398472269780838,-0.12948305438967678,-0.16210106939234858,-0.1497537465669453,-0.09372379874985137,-0.06730014145234953,-0.21614305606408613,0.0
2020-03-05,-0.18163359629931708,-0.0026799824107403003,-0.15379718958798183,-0.13962896459700824,-0.12529333012198485,-0.15762022962422928,-0.145448003226489,-0.10238164762473934,-0.06382351715566359,-0.21062017295314583,0.0
2020-03-06,-0.18257412598823075,-0.006128178602325285,-0.15496503029297837,-0.14091565358708802,-0.12670240736805127,-0.15866629432262935,-0.14654871494654298,-0.08921067221610346,-0.07851756622058781,-0.21169962745129067,0.0
2020-03-09,-0.16926457000766715,-0.003917533479985358,-0.142393885725976,-0.12873935428194994,-0.11493849650917143,-0.14622506586124073,-0.134566154944611,-0.07378030784660472,-0.06852319289078412,-0.19642412871809933,0.0
2020-03-10,-0.16474338262833144,-0.0021547082262196593,-0.1380414248236348,-0.12447758591670732,-0.11077174660484446,-0.1419524877013706,-0.1304247848801583,-0.07969602383044916,-0.07489057911325292,-0.19123512074620175,-0.005896063603433088
2020-03-11,-0.1785862953633528,-0.0041337989598772,-0.15106928835711164,-0.13707176841131885,-0.12291439763489254,-0.15485316559257722,-0.14282993726017978,-0.07393098237691464,-0.07228214308794911,-0.20712275788874013,-0.0030123876270116146
2020-03-12,-0.1701664494137528,-0.011771899595848234,-0.14388868528805754,-0.13054596259564166,-0.1170674073354655,-0.14744528361142673,-0.13595321731383592,-0.07060731690569733,-0.08290677710742433,-0.19745922393429371,-0.003362512021994446
2020-03-13,-0.17549346839873603,-0.012292987771924335,-0.1488799630518236,-0.13535888580719435,-0.12169482624016681,-0.15239784386005573,-0.1407088718153654,-0.06448065164916705,-0.07374063657730567,-0.20357309218621966,-0.004349970846958984
2020-03-16,-0.16864400769148946,-0.013594665236578263,-0.14262863683520466,-0.1294243678766266,-0.11608921837879882,-0.14612767440252006,-0.13474312738686856,-0.04959798360444312,-0.0780308319271329,-0.19571190369057168,0.0
2020-03-17,-0.16597857289452234,-0.008005495340045576,-0.13966887397888816,-0.12631193820314535,-0.11282038952963014,-0.14337351915547303,-0.13194387613160208,-0.03807776674294694,-0.06763262995232022,-0.19265275987511055,-0.01569055923835716
2020-03-18,-0.1877581814417475,-0.005724417625009637,-0.15969103527582618,-0.1454037256487316,-0.13094660176939898,-0.16338825567695392,-0.15103235974054507,-0.03176680516558095,-0.06965235012975124,-0.21764941515484992,-0.01546388482345784
2020-03-19,-0.18262073615037255,0.0,-0.15440463114486946,-0.14004196575765415,-0.12550890928429592,-0.1583253979840482,-0.14601078180507077,-0.023671029433357416,-0.07463011217081095,-0.21175312235929455,-0.01454267043197277
2020-03-20,-0.18427384622110177,-0.0038048300992830075,-0.15626552401788996,-0.1420111049297882,-0.12758926007403548,-0.16004956531216252,-0.1477712964988811,-0.038073188661138624,-0.06965976325926448,-0.21365041185776668,-0.006617847026257895
2020-03-23,-0.18787055091310811,-0.003350488648151684,-0.15957522249062095,-0.145168000964918,-0.13058699379353567,-0.16335974348465854,-0.15093031930825784,-0.03818961212706107,-0.081200544032484,-0.2177783826215276,-0.019326707281461908
2020-03-24,-0.1911452615984096,-0.0014940087738372076,-0.16246859893561716,-0.14785901736298357,-0.13306765298166423,-0.1663024278434485,-0.15369809068305063,-0.050467953181872915,-0.06077348828274265,-0.22153679792838998,-0.022555466093428844
2020-03-25,-0.18452264200353485,-0.004724430579339467,-0.1565678890586869,-0.14234207402324384,-0.1279500914895051,-0.160320839689994,-0.14805467059080735,-0.050323531220584306,-0.05829307694336283,-0.2139359570453695,-0.029237013160361536
2020-03-26,-0.19188330034909928,-0.003145546812829525,-0.1632857738804071,-0.1487181686601997,-0.1339704458571146,-0.16706211444978436,-0.15446938648100572,-0.03715439303477641,-0.06428683749770503,-0.22238385173076103,-0.054844555756864644
2020-03-27,-0.1825994090338896,-0.0052117608027260065,-0.15480801688656187,-0.1406700230678647,-0.12637008612325074,-0.15855356175615154,-0.14637046016451472,-0.03687960293131265,-0.06837824332202058,-0.21172864503328226,-0.041289510192250245
2020-03-30,-0.19484201708065219,0.0,-0.16545970204120453,-0.15047951327026132,-0.13530546269533228,-0.16945324210632207,-0.1565640881264102,-0.06506094546680641,-0.06779964272815087,-0.22577959789620128,-0.05777890625494875
2020-03-31,-0.19227487105445273,0.0,-0.1627870985408072,-0.1477529424300098,-0.13252408956503747,-0.16690403936822673,-0.1540255380885267,-0.07639014616881934,-0.056206210483882746,-0.22283326099898293,-0.07546461196707321
2020-04-01,-0.18570804323885548,0.0,-0.15614805979042456,-0.1410799507899967,-0.12581864838245727,-0.16050189072831744,-0.1477127606788352,-0.06958306392887326,-0.06590000881463232,-0.21539986423020652,-0.06461999947722397
2020-04-02,-0.17928445964242434,0.0,-0.1499726340152483,-0.13503922364249354,-0.11991991127616608,-0.15443167992574836,-0.1418303874063157,-0.07524074452195806,-0.0696432782187324,-0.20812861441362607,-0.06810084753897316
