,Baseline,Residual_05,Residual_10,Residual_15,Residual_20,Residual_25,Residual_30,Residual_35,Residual_40,Residual_45,Residual_50,Residual_55,Residual_60,Residual_65,Residual_70,Residual_75,Residual_80,Residual_85,Residual_90,Residual_95,Residual_100
2019-12-31,0.09619153940648228,0.09619153940648228,0.09619153940648228,0.09619153940648228,0.08757913505259807,0.08757913505259807,0.08276154908269673,0.08276154908269673,0.08276154908269673,0.08276154908269673,0.08276154908269673,0.09183334845948288,0.09183334845948288,0.09183334845948288,0.0967549429298129,0.0967549429298129,0.08887540991939913,0.08887540991939913,0.07845575424896589,0.07845575424896589,0.07845575424896589
2020-12-31,0.10349894123909475,0.10349894123909475,0.10349894123909475,0.10349894123909475,0.10349894123909475,0.09736478935983728,0.09736478935983728,0.09736478935983728,0.09736478935983728,0.09736478935983728,0.09736478935983728,0.09090880806177193,0.09090880806177193,0.09090880806177193,0.09090880806177193,0.09090880806177193,0.06708221100291456,0.06708221100291456,0.06708221100291456,0.06708221100291456,0.06708221100291456
2021-12-31,0.10529450667467177,0.10529450667467177,0.10529450667467177,0.09800939040620271,0.09800939040620271,0.09800939040620271,0.09800939040620271,0.086413750373447,0.086413750373447,0.08976927962866266,0.08976927962866266,0.12265622706079538,0.12265622706079538,0.1598293681748446,0.1691617555740088,0.1691617555740088,0.16916175557400925,0.16916175557400925,0.16916175557400925,0.16916175557400925,0.16916175557400925
