,Baseline_N40,Baseline_N30,Baseline_N24,Baseline_N20,Baseline_N16,Baseline_N12,Baseline_N10,Baseline_N8,Baseline_N6,Baseline_N4,Residual_50_N40,Residual_50_N30,Residual_50_N24,Residual_50_N20,Residual_50_N16,Residual_50_N12,Residual_50_N10,Residual_50_N8,Residual_50_N6,Residual_50_N4,Residual_55_N40,Residual_55_N30,Residual_55_N24,Residual_55_N20,Residual_55_N16,Residual_55_N12,Residual_55_N10,Residual_55_N8,Residual_55_N6,Residual_55_N4,Residual_60_N40,Residual_60_N30,Residual_60_N24,Residual_60_N20,Residual_60_N16,Residual_60_N12,Residual_60_N10,Residual_60_N8,Residual_60_N6,Residual_60_N4,Residual_65_N40,Residual_65_N30,Residual_65_N24,Residual_65_N20,Residual_65_N16,Residual_65_N12,Residual_65_N10,Residual_65_N8,Residual_65_N6,Residual_65_N4,Residual_70_N40,Residual_70_N30,Residual_70_N24,Residual_70_N20,Residual_70_N16,Residual_70_N12,Residual_70_N10,Residual_70_N8,Residual_70_N6,Residual_70_N4,Residual_100_N40,Residual_100_N30,Residual_100_N24,Residual_100_N20,Residual_100_N16,Residual_100_N12,Residual_100_N10,Residual_100_N8,Residual_100_N6,Residual_100_N4
2019-11-30,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.04632591659381102,0.05137071985326713,0.05060272727014703,0.05056291069935526,0.05287186906997565,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.04555476304589656,0.05137071985326713,0.05060272727014703,0.04012985531074453,0.037254050156101615,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.04555476304589656,0.05137071985326713,0.04178572112012224,0.04012985531074453,0.037254050156101615,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.04555476304589656,0.03938441451092678,0.04178572112012224,0.04012985531074453,0.037254050156101615,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.04555476304589656,0.03938441451092678,0.04178572112012224,0.04012985531074453,0.037254050156101615,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.04555476304589656,0.03938441451092678,0.0328393222306087,0.02815395071051241,0.037254050156101615,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.03447762619033634,0.04091524703204752,0.03938441451092678,0.0328393222306087,0.02815395071051241,0.037254050156101615
2019-12-31,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.03198734139795234,0.032010635808407795,0.040093119707334424,0.03735720771224815,0.03499714372011642,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.030215469307081966,0.032010635808407795,0.040093119707334424,0.02373682350741224,0.014632971838485886,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.030215469307081966,0.032010635808407795,0.03405865067254954,0.02373682350741224,0.014632971838485886,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.030215469307081966,0.03131710947934252,0.03405865067254954,0.02373682350741224,0.014632971838485886,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.030215469307081966,0.03131710947934252,0.03405865067254954,0.02373682350741224,0.014632971838485886,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.030215469307081966,0.03131710947934252,0.032822961750565094,0.022060273721495882,0.014632971838485886,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.015648304173802252,0.026439425835976138,0.03131710947934252,0.032822961750565094,0.022060273721495882,0.014632971838485886
2020-01-31,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.03034792471512704,0.030541923430709828,0.029339442446827624,0.035724247315720215,0.02841330981976542,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.033355818442609486,0.04328954820209274,0.03843863610672016,0.04037147996649293,0.03605153075024625,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.033355818442609486,0.04328954820209274,0.0453072009541613,0.04037147996649293,0.03528205465211842,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.033355818442609486,0.04328954820209274,0.0453072009541613,0.04037147996649293,0.03528205465211842,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.033355818442609486,0.04328954820209274,0.0453072009541613,0.04037147996649293,0.03528205465211842,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.033355818442609486,0.04032216423592505,0.0453072009541613,0.04037147996649293,0.037557879609549705,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.02685418826925856,0.03482462198937908,0.04082730696057335,0.04225372337868216,0.04037147996649293,0.037557879609549705
2020-02-29,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,-0.004070876254587019,-0.017901591819687535,-0.01013707255974372,-0.012580627402584033,0.02126524037501154,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,-0.0104088265756338,-0.013133361243007013,-0.021371095945357688,-0.008398543832843441,0.015517894221345196,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,-0.0104088265756338,-0.013133361243007013,-0.004073903509945298,-0.008398543832843441,0.027993235586935228,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,-0.0104088265756338,-0.013133361243007013,-0.004073903509945298,-0.008398543832843441,0.027993235586935228,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,-0.0104088265756338,-0.013133361243007013,-0.004073903509945298,-0.008398543832843441,0.027993235586935228,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,-0.0104088265756338,-0.011695292155945558,-0.004073903509945298,-0.008398543832843441,-0.013961450414605947,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,0.003563522340234604,-0.013056439589839708,-0.009428801259949604,0.0006540698729777805,-0.008398543832843441,-0.013961450414605947
2020-03-31,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.011851096485282486,0.007925181474859544,0.01447207163673725,0.01327158839159992,-0.010633116001943277,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.009723206991565592,0.014407657959612408,0.006897624424683446,0.019820751062313846,0.005477413851461943,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.009723206991565592,0.014407657959612408,0.022688983398807983,0.019820751062313846,-0.0010574036004771248,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.009723206991565592,0.014407657959612408,0.022688983398807983,0.019820751062313846,-0.0010574036004771248,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.009723206991565592,0.014407657959612408,0.022688983398807983,0.019820751062313846,-0.0010574036004771248,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.009723206991565592,0.009241347178208015,0.022688983398807983,0.019820751062313846,0.018250399239000847,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,0.007864317906280505,-8.291054546094578e-05,0.01195973365317582,0.019594616110580887,0.019820751062313846,0.018250399239000847
2020-04-30,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.026983987384372687,0.03610919978851879,0.02994747501781303,0.04299947745475308,0.054639378698648544,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.02698398738437313,0.03690474517517517,0.029854072181129343,0.04299947745475308,0.05916090937572127,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.026983987384372687,0.03690474517517517,0.029854072181129343,0.028926505902558075,0.011424113336118369,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.026983987384372687,0.03690474517517517,0.029854072181129343,0.028926505902558075,0.011424113336118369,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.026983987384372687,0.03690474517517517,0.029854072181129343,0.012539583177042513,0.011424113336118369,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.026983987384372687,0.03690474517517517,0.029854072181129343,0.012539583177042513,0.011424113336118369,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.022180929230038338,0.0306679517086883,0.03690474517517517,0.018768303705915423,0.012539583177042513,0.011424113336118369
2020-05-31,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,-0.0020265964485594035,0.0052393008440978495,0.014443716506555404,-0.0029266516006249965,-0.03451950919881153,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,-0.0020265964485594035,-0.002813443240638702,-0.0011439335091745217,-0.0029266516006249965,-0.002274722040895627,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,-0.0020265964485594035,-0.002813443240638702,-0.0011439335091745217,0.00924032026764432,0.03925434758652502,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,-0.0020265964485594035,-0.002813443240638702,-0.0011439335091745217,0.00924032026764432,0.03925434758652502,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,-0.0020265964485594035,-0.002813443240638702,-0.0011439335091745217,0.014073621429122829,0.03925434758652502,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,-0.0020265964485594035,-0.002813443240638702,-0.0011439335091745217,0.014073621429122829,0.03925434758652502,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,0.006480015054631361,-0.013264522925113265,-0.002813443240638702,0.007789629213607707,0.014073621429122829,0.03925434758652502
2020-06-30,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004394123769969616,-0.0023121992043381168,0.016583630598088206,0.013289840828037969,0.01198996352366799,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004394123769969616,-0.0013847482503305253,0.0007877986948652271,0.013289840828037969,0.026622304145973885,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004394123769969616,-0.0013847482503305253,0.0007877986948652271,0.015248284356931485,0.01396205124806782,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004394123769969616,-0.0013847482503305253,0.0007877986948652271,0.015248284356931485,0.01396205124806782,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004394123769969616,-0.0013847482503305253,0.0007877986948652271,0.0027730912797609975,0.01396205124806782,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004394123769969616,-0.0013847482503305253,0.0007877986948652271,0.0027730912797609975,0.01396205124806782,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.004597258064366061,0.001063662520626174,-0.0013847482503305253,0.008391973298060407,0.0027730912797609975,0.01396205124806782
2020-07-31,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.00017398299199922196,0.0011565314005574923,0.004327413721319173,0.024016816244917027,0.01288135393925538,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.00017398299199922196,0.011560361263547758,0.009617948356483552,0.0031317201420792973,0.015027389340422914,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.00017398299199922196,0.011560361263547758,0.017389906833987112,0.025625155944617006,0.015027389340422914,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.00017398299199922196,0.011560361263547758,0.017389906833987112,0.025625155944617006,0.015027389340422914,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.00017398299199922196,0.011560361263547758,0.017389906833987112,0.030148842257248898,0.015027389340422914,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.00017398299199922196,0.011560361263547758,0.013052045001642254,0.030148842257248898,0.015027389340422914,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.006443690333816643,-0.00017398299199922196,0.011560361263547758,0.013052045001642254,0.030148842257248898,0.015027389340422914
2020-08-31,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.009490958344285483,0.010221780366753253,0.00584625203149125,0.013454845207105048,-0.0012457226708941782,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.009490958344285483,0.010692848396498755,0.01865464145640905,0.013288179742527495,0.0021536867721401176,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.009490958344285483,0.010692848396498755,0.006484115657028999,0.015898345637564537,0.0021536867721401176,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.009490958344285483,0.010692848396498755,0.006484115657028999,0.015898345637564537,0.0021536867721401176,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.009490958344285483,0.010692848396498755,0.006484115657028999,-0.003008236902927175,0.0021536867721401176,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.009490958344285483,0.010692848396498755,0.004487630333957382,-0.003008236902927175,0.0021536867721401176,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.015919176261890877,0.009490958344285483,0.010692848396498755,0.004487630333957382,-0.003008236902927175,0.0021536867721401176
