,Baseline_N40,Baseline_N30,Baseline_N24,Baseline_N20,Baseline_N16,Baseline_N12,Baseline_N10,Baseline_N8,Baseline_N6,Baseline_N4,Residual_50_N40,Residual_50_N30,Residual_50_N24,Residual_50_N20,Residual_50_N16,Residual_50_N12,Residual_50_N10,Residual_50_N8,Residual_50_N6,Residual_50_N4,Residual_55_N40,Residual_55_N30,Residual_55_N24,Residual_55_N20,Residual_55_N16,Residual_55_N12,Residual_55_N10,Residual_55_N8,Residual_55_N6,Residual_55_N4,Residual_60_N40,Residual_60_N30,Residual_60_N24,Residual_60_N20,Residual_60_N16,Residual_60_N12,Residual_60_N10,Residual_60_N8,Residual_60_N6,Residual_60_N4,Residual_65_N40,Residual_65_N30,Residual_65_N24,Residual_65_N20,Residual_65_N16,Residual_65_N12,Residual_65_N10,Residual_65_N8,Residual_65_N6,Residual_65_N4,Residual_70_N40,Residual_70_N30,Residual_70_N24,Residual_70_N20,Residual_70_N16,Residual_70_N12,Residual_70_N10,Residual_70_N8,Residual_70_N6,Residual_70_N4,Residual_100_N40,Residual_100_N30,Residual_100_N24,Residual_100_N20,Residual_100_N16,Residual_100_N12,Residual_100_N10,Residual_100_N8,Residual_100_N6,Residual_100_N4
2019-08-19,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.025215535135434064,-0.023564791736169766,-0.024282121621244546,-0.017255600678674266,-0.029306565614620306,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.025438357815034784,-0.026885219975627317,-0.023870722799734234,-0.01079565369466251,-0.017056534460044293,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.02847768577551646,-0.028939602725328695,-0.02733678321514854,-0.03866285675943837,-0.017056534460044293,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.02847768577551646,-0.028939602725328695,-0.02733678321514854,-0.045955884327885665,-0.017056534460044293,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.02847768577551646,-0.028939602725328695,-0.02733678321514854,-0.045955884327885665,-0.017056534460044293,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.020060149423914098,-0.03429403520723251,-0.0313681935732818,-0.045955884327885665,-0.017056534460044293,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.005891576115539365,-0.02114264787820852,-0.037423305742709245,-0.04199183586713462,-0.02386901359231819,-0.017056534460044293
2019-08-20,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.026481512581073674,-0.024086849526318233,-0.022450648966768405,-0.014039571466530232,-0.02605984420479379,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.026704045875177496,-0.02567779282982985,-0.023277508966718097,-0.00548555627194236,-0.00914570045835228,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.02865741907755337,-0.027734724628780794,-0.026745675778316325,-0.03442275571216258,-0.00914570045835228,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.02865741907755337,-0.027734724628780794,-0.026745675778316325,-0.04521152202542833,-0.00914570045835228,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.02865741907755337,-0.027734724628780794,-0.026745675778316325,-0.04521152202542833,-0.00914570045835228,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.018680020299845612,-0.03251523549031721,-0.029388310853835087,-0.04521152202542833,-0.00914570045835228,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.006728754741876508,-0.01976404332490067,-0.03604302272499993,-0.039793365587384666,-0.020247857578588158,-0.00914570045835228
2019-08-21,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.02876204437127594,-0.024367850745191433,-0.02222955270220306,-0.011329312833812555,-0.017980187262799152,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.02898405636634116,-0.02684960029292316,-0.02006966176994751,-0.0004366390258248032,-0.00457093914853024,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.0288291738335551,-0.028904058240805774,-0.02354921907299712,-0.03236495762126701,-0.00457093914853024,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.0288291738335551,-0.028904058240805774,-0.02354921907299712,-0.04295945386956623,-0.00457093914853024,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.0288291738335551,-0.028904058240805774,-0.02354921907299712,-0.04295945386956623,-0.00457093914853024,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.01832742527206388,-0.03226133291679767,-0.03089296695815258,-0.04295945386956623,-0.00457093914853024,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.008012354876931083,-0.019411837794058417,-0.03695003487918813,-0.0409729880141213,-0.02131740016916217,-0.00457093914853024
2019-08-22,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.02816192300760556,-0.023758661336896525,-0.024024402942099288,-0.0125677497311798,-0.024783824746759775,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.028384072182380926,-0.025973560286825847,-0.021885485894321266,-0.003934373536595981,-0.006148536113978698,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.02652269212962599,-0.028029867678898923,-0.02535859553079045,-0.03125626175040175,-0.006148536113978698,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.02652269212962599,-0.028029867678898923,-0.02535859553079045,-0.04295633000622823,-0.006148536113978698,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.02652269212962599,-0.028029867678898923,-0.02535859553079045,-0.04295633000622823,-0.006148536113978698,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.016519467091310136,-0.03156457735380103,-0.029916651532310934,-0.04295633000622823,-0.006148536113978698,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.0060935632470596746,-0.01760587678888126,-0.03469796698199534,-0.03828710207216268,-0.022172428474217076,-0.006148536113978698
2019-08-23,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.023454804997120493,-0.019494025375959456,-0.020464722646248323,-0.00990569135643904,-0.022179064211108268,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.023678030156060736,-0.02239099635182673,-0.014859393881723082,-4.191954485555094e-05,-0.003355518167456273,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0224865401826585,-0.024454867042391082,-0.01835745191382865,-0.0290236876764014,-0.003355518167456273,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0224865401826585,-0.024454867042391082,-0.01835745191382865,-0.03571339338354229,-0.003355518167456273,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0224865401826585,-0.024454867042391082,-0.01835745191382865,-0.03571339338354229,-0.003355518167456273,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.013385822505631695,-0.02815861017908816,-0.026495326048976864,-0.03571339338354229,-0.003355518167456273,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.0010447174385429525,-0.01447569380895175,-0.0316680911434436,-0.0355433113090059,-0.017997801265593916,-0.003355518167456273
2019-08-26,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.026435130851313104,-0.024154870589566113,-0.02575229947035207,-0.015631752987794956,-0.027521814986457782,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.026657674747659565,-0.024247836292374703,-0.01677811201574575,-0.0051590057725213745,-0.009890182693691019,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.024387133196068667,-0.026307786931552446,-0.020269357023052215,-0.033350130893831875,-0.009890182693691019,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.024387133196068667,-0.026307786931552446,-0.020269357023052215,-0.037477825648137064,-0.009890182693691019,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.024387133196068667,-0.026307786931552446,-0.020269357023052215,-0.037477825648137064,-0.009890182693691019,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.015773891706376664,-0.030022232837899843,-0.028417386449860582,-0.037477825648137064,-0.009890182693691019,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.003651209258528465,-0.0168611250098063,-0.03338679331224914,-0.03729888190841346,-0.02052094531653259,-0.009890182693691019
2019-08-27,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.031427476526639464,-0.030703031070305586,-0.034538898020202824,-0.018516256360433747,-0.03091212836920032,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.03164887923959514,-0.028287881727868558,-0.020304554018068965,-0.014614999337664414,-0.019124198786515056,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.02920201776359932,-0.030339303260489614,-0.02378327726077223,-0.0392295674331381,-0.019124198786515056,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.02920201776359932,-0.030339303260489614,-0.02378327726077223,-0.03885773338996201,-0.019124198786515056,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.02920201776359932,-0.030339303260489614,-0.02378327726077223,-0.03885773338996201,-0.019124198786515056,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.019543994391826747,-0.03629064302109852,-0.03216902973970026,-0.03885773338996201,-0.019124198786515056,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.007656884263727903,-0.02062706302093764,-0.038723184555933154,-0.04266826739398677,-0.025722521036586787,-0.019124198786515056
2019-08-28,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.035711803332299286,-0.036572600933991395,-0.04079664252436055,-0.026776476013079864,-0.0408673822269503,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.03593222670549978,-0.03390827270180896,-0.025715065541830007,-0.022211422208169185,-0.02636947122250277,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.03160480537145749,-0.0359478287952234,-0.02917457702615489,-0.047396865483090855,-0.02636947122250277,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.03160480537145749,-0.0359478287952234,-0.02917457702615489,-0.043235059497770956,-0.02636947122250277,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.03160480537145749,-0.0359478287952234,-0.02917457702615489,-0.043235059497770956,-0.02636947122250277,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.02327399322446433,-0.03833368205690246,-0.037441062114179635,-0.043235059497770956,-0.02636947122250277,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.009777213212631253,-0.02435294148030087,-0.040467112415788264,-0.04314429751573101,-0.02932016887395794,-0.02636947122250277
2019-08-29,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.03448541853667686,-0.036550487675807375,-0.040798349428924685,-0.026604574133554992,-0.042914994982750865,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.03470612224502467,-0.03164791683348234,-0.024317608780600408,-0.020326652587136285,-0.02206059833812002,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.030160143506962944,-0.0336922448574023,-0.027782082383853046,-0.04548894850448215,-0.02206059833812002,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.030160143506962944,-0.0336922448574023,-0.027782082383853046,-0.04041316279120488,-0.02206059833812002,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.030160143506962944,-0.0336922448574023,-0.027782082383853046,-0.04041316279120488,-0.02206059833812002,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.02210489477452393,-0.036641761523865335,-0.034178301201732264,-0.04041316279120488,-0.02206059833812002,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.008436805973645933,-0.023185134484386305,-0.03853659027211609,-0.040278829333084354,-0.024005724848076837,-0.02206059833812002
2019-08-30,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.03317501022629976,-0.032509409035713976,-0.03715734987457597,-0.021640383989340095,-0.03093436149013118,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.033396013476445385,-0.0279865537710271,-0.018631922902026976,-0.012686003724066364,-0.01365419715866334,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.026524989355995565,-0.030038611449526575,-0.022116585358558205,-0.036765089604791745,-0.01365419715866334,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.026524989355995565,-0.030038611449526575,-0.022116585358558205,-0.03495540997595037,-0.01365419715866334,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.026524989355995565,-0.030038611449526575,-0.022116585358558205,-0.03495540997595037,-0.01365419715866334,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.018255671622420255,-0.033426846323824866,-0.030643004723511447,-0.03495540997595037,-0.01365419715866334,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.007232651623398811,-0.019340163407662425,-0.03573262175480063,-0.03780117663316551,-0.022551000647427655,-0.01365419715866334
2019-09-02,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.03181088397508658,-0.029838577431269497,-0.03459051569093796,-0.02175967468350226,-0.025871007879830432,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.032032199046232224,-0.025433222757511365,-0.016976079637477937,-0.0065869465713686015,-0.01062935954290034,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.025578458735098675,-0.02749067087842938,-0.020466621697179943,-0.035470176073211235,-0.01062935954290034,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.025578458735098675,-0.02749067087842938,-0.020466621697179943,-0.036839468756262206,-0.01062935954290034,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.025578458735098675,-0.02749067087842938,-0.020466621697179943,-0.036839468756262206,-0.01062935954290034,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.014404876646758713,-0.03289982561679616,-0.03096561704317069,-0.036839468756262206,-0.01062935954290034,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.0054841239565487365,-0.015493622243708427,-0.034860720585649485,-0.04022252756281475,-0.02228452294302896,-0.01062935954290034
2019-09-03,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.034562781037987045,-0.03169420975514936,-0.03591192109389596,-0.02023586375125752,-0.028500071565715768,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.03478346706230284,-0.028720135504809785,-0.018899052829172036,-0.008120725822908015,-0.009704650221067146,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.028369743858338126,-0.030770644488653076,-0.022382766755126404,-0.03502813785542058,-0.009704650221067146,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.028369743858338126,-0.030770644488653076,-0.022382766755126404,-0.03725012853580023,-0.009704650221067146,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.028369743858338126,-0.030770644488653076,-0.022382766755126404,-0.03725012853580023,-0.009704650221067146,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.017953932903832848,-0.035423200748642136,-0.032440578382709195,-0.03725012853580023,-0.009704650221067146,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.006714489727332129,-0.019038758007182577,-0.0382081512951975,-0.04177523454565557,-0.024097310196901756,-0.009704650221067146
2019-09-04,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.03245706136765758,-0.03174500231896871,-0.034406601401014814,-0.020976864194551914,-0.02381368172543774,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.03267822873130133,-0.028489186648887332,-0.01898244791503756,-0.008122954502511104,-0.014147559150221367,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.028131306225078423,-0.03054018319838636,-0.022465865719963007,-0.03993424512157906,-0.014147559150221367,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.028131306225078423,-0.03054018319838636,-0.022465865719963007,-0.04027049735966126,-0.014147559150221367,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.028131306225078423,-0.03054018319838636,-0.022465865719963007,-0.04027049735966126,-0.014147559150221367,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.018578252243604876,-0.03386608523049606,-0.03291461548459418,-0.04027049735966126,-0.014147559150221367,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.006019978737166309,-0.019662387687563898,-0.03779514259143646,-0.04202476950644041,-0.022706708231836514,-0.014147559150221367
2019-09-05,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.03353911805214693,-0.03539852521591669,-0.03843636274170481,-0.023670282658671438,-0.03440414939309022,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.033760038072117804,-0.029428350675542725,-0.020928628076819278,-0.015480790310991699,-0.02006654013135234,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.030422133209009106,-0.03147736451712779,-0.024405135344198414,-0.04297657948155009,-0.02006654013135234,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.030422133209009106,-0.03147736451712779,-0.024405135344198414,-0.03946822282833873,-0.02006654013135234,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.030422133209009106,-0.03147736451712779,-0.024405135344198414,-0.03946822282833873,-0.02006654013135234,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.020992476500408586,-0.036189332959579934,-0.03226834848289639,-0.03946822282833873,-0.02006654013135234,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.007439952194121746,-0.0220739450520836,-0.039545612137816155,-0.042382186959893375,-0.02268105006187815,-0.02006654013135234
2019-09-06,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.02910454104773552,-0.028429635190133418,-0.0323379473344938,-0.019676961452376407,-0.026615783571360074,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.029326474752645604,-0.02563133229904835,-0.016080903752531905,-0.009478566284550238,-0.014857195686989844,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.02871402494814368,-0.027688362182741733,-0.019574624421637377,-0.03930786134160236,-0.014857195686989844,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.02871402494814368,-0.027688362182741733,-0.019574624421637377,-0.03559565549253951,-0.014857195686989844,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.02871402494814368,-0.027688362182741733,-0.019574624421637377,-0.03559565549253951,-0.014857195686989844,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.01828872949461091,-0.03621312537382948,-0.031579604518224835,-0.03559565549253951,-0.014857195686989844,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.0036484909753152772,-0.019373184762208173,-0.03786341122241821,-0.0443172873005776,-0.022016302990875758,-0.014857195686989844
2019-09-09,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.029461551420688625,-0.02754776641020351,-0.03335586209805508,-0.023136251852652334,-0.030235994377587838,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.02968340351780674,-0.02737591590480437,-0.018132257682782815,-0.011688344242187343,-0.0161539565589105,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.02799341405831035,-0.0294292627260897,-0.02161869436110775,-0.038724958464747106,-0.0161539565589105,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.02799341405831035,-0.0294292627260897,-0.02161869436110775,-0.036963167426005916,-0.0161539565589105,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.02799341405831035,-0.0294292627260897,-0.02161869436110775,-0.036963167426005916,-0.0161539565589105,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.021392588842817473,-0.037063090182690384,-0.03277456687326574,-0.036963167426005916,-0.0161539565589105,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.0035024117370164864,-0.022473615407168523,-0.038686286906647105,-0.044376294776577896,-0.02508015674145536,-0.0161539565589105
2019-09-10,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.026073865894460146,-0.023631312867892662,-0.03051656622855259,-0.01892037628172727,-0.01917170145289182,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.026296492371139846,-0.02345425866997164,-0.016475251881433506,-0.0037768245706001347,-0.0076243667775153234,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.023471141514618488,-0.025515884663599997,-0.019967572290889524,-0.03387052085339348,-0.0076243667775153234,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.023471141514618488,-0.025515884663599997,-0.019967572290889524,-0.03699566110390362,-0.0076243667775153234,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.023471141514618488,-0.025515884663599997,-0.019967572290889524,-0.03699566110390362,-0.0076243667775153234,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.018520462626954948,-0.03331759930550848,-0.02891363337052455,-0.03699566110390362,-0.0076243667775153234,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.0003714649313203422,-0.01960466190867982,-0.03545417574242549,-0.041359657203628775,-0.01915617665975733,-0.0076243667775153234
2019-09-11,0.0,0.0,0.0,0.0,0.0,-0.023555821631605522,-0.021770936096256244,-0.024995070768473848,-0.010923055920962876,-0.012968592122216682,0.0,0.0,0.0,0.0,0.0,-0.023779023699495694,-0.018598292568814623,-0.009759880336703275,0.0,-0.0002934618537411282,0.0,0.0,0.0,0.0,0.0,-0.02125184838196137,-0.020670170192770954,-0.013276045829007987,-0.024656152257232833,-0.0002934618537411282,0.0,0.0,0.0,0.0,0.0,-0.02125184838196137,-0.020670170192770954,-0.013276045829007987,-0.03182323252328978,-0.0002934618537411282,0.0,0.0,0.0,0.0,0.0,-0.02125184838196137,-0.020670170192770954,-0.013276045829007987,-0.03182323252328978,-0.0002934618537411282,0.0,0.0,0.0,0.0,0.0,-0.012437519155776622,-0.028076014138498362,-0.020488007822185406,-0.03182323252328978,-0.0002934618537411282,0.0,0.0,0.0,0.0,0.0,-0.01352843801003567,-0.03435402728592829,-0.03757356372457499,-0.012341656374134202,-0.0002934618537411282
2019-09-12,0.0,0.0,0.0,0.0,0.0,-0.021653176189077028,-0.019939469071196814,-0.022221348480405245,-0.012220979291776124,-0.009720713078440246,0.0,0.0,0.0,0.0,0.0,-0.021876813176245347,-0.01778918365604476,-0.006749857644802071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0200039219860203,-0.019862769423199866,-0.010276711189135979,-0.02250532026853236,0.0,0.0,0.0,0.0,0.0,0.0,-0.0200039219860203,-0.019862769423199866,-0.010276711189135979,-0.025668068145174194,0.0,0.0,0.0,0.0,0.0,0.0,-0.0200039219860203,-0.019862769423199866,-0.010276711189135979,-0.025668068145174194,0.0,0.0,0.0,0.0,0.0,0.0,-0.010684213552529909,-0.026182797470567065,-0.018296172518529108,-0.025668068145174194,0.0,0.0,0.0,0.0,0.0,0.0,-0.011777069209955138,-0.03206420719039593,-0.033548006767146865,-0.005638092853670562,0.0
